valor,absoluta,relativa
S,137,0.6682926829268293
N,36,0.17560975609756097
O,14,0.06829268292682927
L,14,0.06829268292682927
C,1,0.004878048780487805
SIM,1,0.004878048780487805
17,1,0.004878048780487805
0,1,0.004878048780487805
